title,epi,page,tb,words
EJ03,007,00003,12,"['THEN', 'ALL', 'THIS', 'TIME...\xe2\x80\x9d']"
EJ02,009,00007,3,"[""LET'S"", 'GO']"
EJ08,006,00011,15,"['/', 'ONE', 'MORE', '7', 'EAST-', 'SOUTH', 'GAME*', 'AND', 'I', 'GOTTA', 'eo', 'ee']"
EJ09,007,00007,21,"['I', 'NEED', 'TO', 'BUY', 'A', 'NEW', 'ONE']"
EJ09,006,00002,15,"['WEA', 'COMES', 'TO', 'LOVE']"
EJ10,001,00008,5,"['OBVIOUSLY', 'GORGEOUS']"
EJ01,004,00013,8,"['THE', 'MOST', 'IMPORTANT', 'THING', 'TO', 'ME', '|S', 'MY', 'FAMILY']"
EJ06,003,00012,15,"['STOP', '\xe2\x80\x987']"
EJ06,005,00002,33,[]
EJ05,001,00001,1,[]
EJ10,009,00009,19,"['\xe2\x80\x9cTHE', 'BIRD']"
EJ06,008,00011,30,"['THE', 'SMELL', 'OF', 'THE', 'HELMET', ""MUST'VE"", 'GOTTEN', 'SEALED']"
EJ02,005,00009,3,"['_', 'MUSTVE', 'BEEN', 'THAT', 'KID', 'THEY', 'JUST', 'ESCORTED', 'OUT', 'OF', '\xe2\x80\x98', 'HERE']"
EJ07,006,00013,6,"['|', 'TAKE', 'YOUR', 'DIS-', 'CIPLE']"
EJ02,002,00003,24,['Koh']
EJ06,002,00007,3,[]
EJ05,007,00008,29,"['(3)', 'Then', 'rush', 'back', 'to', 'the', 'athletic', 'field']"
EJ06,001,00005,31,[]
EJ05,006,00007,2,"['THE', ""SL/7'""]"
EJ05,004,00005,11,"['sn', 'AND', 'THE', 'BODy', 'WAS', 'CLIT', 'INTO', 'SMALL', 'PIECES']"
EJ03,002,00002,11,"['S/GN', 'BOYS\xe2\x80\x99', 'LOCKER', 'ROOM']"
EJ03,003,00009,2,[]
EJ09,002,00009,21,"['---ANP', 'ENSURE', 'THAT', 'IT', ""DIDN'T"", 'FALL', 'INTO', 'THE', 'TRAP', 'OF', 'HAVING', 'TO', 'ASK', 'YOU', 'our']"
EJ06,007,00007,10,[]
EJ01,007,00008,8,"['IT\xe2\x80\x99S', 'BECAUSE', ""I'VE"", 'ALWAYS', 'WORKED', 'HARD', 'TO', 'FEED', 'THE', 'KIDS']"
EJ10,003,00010,12,"['Ghoul', 'Researcherg', '~', 'Hisashi', '\xe2\x80\x98Ogura']"
EJ07,009,00010,1,"['su', 'TOLD', 'YOU', 'TO', 'COME', 'RIGHT', 'AWAY', 'ARE', 'YOU', 'JERKING', 'ME', 'AROUND']"
EJ07,003,00006,0,"['THIS', 'IS', 'AN', 'EMERGENCY', 'EVACUATION']"
EJ01,009,00007,3,[]
EJ06,006,00005,25,"['LISTEN', 'uP']"
EJ10,007,00010,7,['KANEKI']
EJ05,005,00007,13,"['\\', 'ACTUALLY', 'EVEN', 'THOUGH', 'WE\xe2\x80\x99RE', 'CLASSMATES', ""I'VE"", '>', 'BEEN', 'SECRETLY', 'COLLECTING', 'HER', '~\xe2\x80\x94', 'MERCH']"
EJ05,002,00002,3,"['HUH', '2']"
EJ02,004,00005,3,"['|', ""DION'T"", 'MEAN', 'FOR', 'THIS', 'TO', 'HAPPEN']"
EJ05,008,00010,6,"['THAT', 'AIN\xe2\x80\x99T', 'IT', 'AT', 'ALL']"
EJ01,003,00003,23,"['LIKE', 'YOU', ""WEREN'T"", 'SCARED', 'OF', 'THE', 'CANNON', 'TOO', 'BUT', 'NOW', 'THAT', 'PRINCE', 'BARRAGE', 'HAS', 'DESTROYED', 'TT']"
EJ09,004,00007,10,['WHOA']
EJ01,006,00002,8,"['TIAMAT', 'KNOWING', 'YOU', 'I', 'IMAGINE', 'THAT', ""YOU'RE"", 'WORRIED', 'ABOUT', 'THE', 'SAFETY', 'OF', 'MYSELF', 'AND', 'THE', 'CASTLE']"
EJ08,004,00005,10,"['++', 'WHAT', 'KIND', 'OF', 'PLAYER', 'THEY', 'COULD', 'BE']"
EJ02,007,00006,6,"['This', 'child', 'is', 'bright-eyed', 'and', 'over-', 'flowing', 'with', 'potential']"
EJ04,002,00003,13,"['PENGUIN', 'BE', 'POTTY', 'TRAINED', 'ENGUIN|']"
EJ09,001,00005,22,['BUT']
EJ08,002,00005,17,"['MAHIONG', 'IS', 'REALLY', 'SUPPOSED', 'TO', 'BE', 'A', 'COMPETITION', 'WITH', 'SIXTEEN', 'HANDS', 'GOING', 'FROM', 'THE', 'FIRST', 'EAST', 'ROUND', 'TO', 'THE', 'FOURTH', 'NORTH', 'ROUND', ""THAT'S"", 'CALLED', 'A', '\xe2\x80\x9cFOUR-ROUND', 'GAME.""']"
EJ03,004,00011,8,"['IMAIZUMI-', 'KUN', 'TOTALLY', 'WINS', '|']"
EJ10,005,00005,3,"['CAN', 'EAT', 'THE', 'BEANS']"
EJ04,007,00005,3,"['Stuffed', 'snake', 'toy']"
EJ09,009,00007,0,"['EVEN', 'THOUGH', ""THERE'S"", 'NO', 'OFFICIAL', 'WALKING', 'GROUP', 'ANYMORE']"
EJ01,001,00009,18,['GN']
EJ03,007,00003,2,['ayy']
EJ02,009,00007,4,"['ILL', 'MEET', 'YOU', 'AT', 'THE', 'FRONT', 'GATE', 'OF', 'HAZE', 'MIDOLE', 'SCHOOL', 'THIS', 'SUNDAY', 'AT', '2O0CLOCK', '']"
EJ08,006,00011,16,"[""DON'T"", 'BEAT', 'us', 'TOO', 'BADLY']"
EJ09,009,00007,1,"['---YOU', ""DON'T"", 'HAVE', 'TO', 'WALK', 'ALONE', 'you', 'KNOW']"
EJ09,007,00007,22,[]
EJ09,006,00002,16,"['---', 'LEAVE', 'ITTO', 'ME']"
EJ10,001,00008,6,"[""I'LL"", 'GO', 'BACK', 'TO', 'READING']"
EJ01,004,00013,9,"['OM', 'YAP']"
EJ06,003,00012,16,[]
EJ05,001,00001,10,"['Of', 'the', 'children', 'by', 'the', 'children', 'and', 'for', 'the', 'children']"
EJ06,005,00002,4,['(TAP)']
EJ02,005,00009,4,"['YOU', 'WOULD', '|', 'THINK', 'THAT', 'ALL', 'THE', 'KIDS', 'IN', 'THIS', 'TOURNAMENT', 'UNDERSTAND', 'HOW', 'BAD', 'IT', 'IS', 'TO', 'KIBITZ', '/']"
EJ10,009,00009,2,"[""THAT'S"", 'NOT', 'HOW', 'I', 'MEANT', 'IT', 'I', 'JUST', 'MOVED', 'HERE']"
EJ06,008,00011,31,['YUCK']
EJ02,002,00003,25,"['|', 'LIKE', 'THESE', 'WHITE', 'STONES']"
EJ07,006,00013,7,"['OH', 'OKAY']"
EJ06,001,00005,32,"['SAY', 'WE', 'SOLD', 'OUR', 'WEAPONS', 'FOR', 'CASH', 'TO', 'TIDE', 'US', 'OVER']"
EJ06,002,00007,4,"['+I', 'HAVE', 'SOME', 'FINISHED', 'STUFF', 'RIGHT', 'HERE']"
EJ05,007,00008,3,[]
EJ05,006,00007,20,"['NOW', 'THAT-HE', 'A', 'MENTIONS', '(7', 'fo', 'WHAT', 'WAS', 'THAT', 'EXACTLY', 'ZI']"
EJ05,004,00005,12,"['I', 'THINK', 'IT\xe2\x80\x99', 'BE', 'DIFFICULT', 'TO', 'DISTINGUISH', 'A', 'FISH', 'OF', 'THE', 'SAME', 'SIZE', 'IN', 'S0Y-SAUCE-', 'STAINED', 'WATER']"
EJ03,003,00009,20,"['WAH', ""I'M"", 'SORRY']"
EJ09,002,00009,22,"['NOW', 'I', 'DON\xe2\x80\x99T', 'HAVE', 'TO', 'GO', 'TO', 'THE', 'MOVIE', 'WITH', '-']"
EJ06,007,00007,11,[]
EJ10,003,00010,2,"['THANK', 'YOU', 'MISTER']"
EJ03,002,00002,12,"[""I'LL"", 'GO', 'TURN', 'IN', 'MY', 'CLUB', 'APPLICATION', 'AFTER', 'THIS', 'BECAUSE', 'NO', 'MATTER', 'WHAT']"
EJ07,009,00010,10,[]
EJ01,007,00008,9,"[""I'VE"", 'HIT', 'THE', 'JACKPOT']"
EJ07,003,00006,1,"['THE', 'DISASTER', 'LEVEL', 'IS', 'DEMONIC', '|']"
EJ01,009,00007,4,"['REMEMBER', 'TO', 'ACT', 'LIKE', 'YOU', 'HAVE', 'MANNERS', 'IN', 'THE', 'CITY']"
EJ06,006,00005,26,"['NECES-', 'SARY', ""I'LL"", 'HELP', 'You', 'TOO']"
EJ10,008,00001,0,"['WHY', '']"
EJ05,005,00007,14,"['FROM', 'THE', 'BACKGROUNDS', 'THE', 'CAMERA', 'HAD', 'TO', 'HAVE', 'BEEN', 'SET', 'UP', 'IN', 'HER', 'SHOE', 'CUBBY']"
EJ05,002,00002,4,"[""YOU'RE"", 'GONNA', 'BE', 'TESTIFYING', 'ASA', 'WITNESS', 'FOR', 'THE', 'PROSECU-', 'TION', 'UOZUMIZ']"
EJ02,004,00005,4,"['OKAY', 'OKAY']"
EJ05,008,00010,7,"[""IT's"", 'JUST', 'THAT']"
EJ01,003,00003,24,"['SERIOUSLY', 'THOUGHT', 'THE', 'ARCHDUKE', 'JUST', 'DROPPED', 'IT']"
EJ09,004,00007,11,[]
EJ01,006,00002,9,"['HAVE', 'NO', 'FEAR', 'I', 'HAVE', 'A', 'PLAN']"
EJ08,004,00005,11,"['SAK/', 'MIYANAGA', 'FIRST-YEAR', 'STUDENT', 'AT', 'KIYOSUM/', 'HIGH', 'SCHOOL', 'MAHIONG', 'CLUB']"
EJ02,007,00006,7,"['But', 'right', 'now', 'he', 'is', 'baring', 'his', 'teeth']"
EJ09,001,00005,23,"['-ACTH', 'ALLY']"
EJ03,004,00011,9,"['MAIZUMI-', 'KUUUNL']"
EJ10,005,00005,4,"['oBUT', 'IT', 'TASTES', 'BETTER', 'BREWED']"
EJ04,002,00003,14,"['News\xe2\x80\x94', 'papers']"
EJ08,002,00005,18,['BUT']
EJ04,007,00005,4,"['HMM', '|F', 'I', 'THINK', 'ABOUT', 'THE', 'PREVIOUS', 'THINGS']"
EJ01,001,00009,19,"['HEY', ""THAT'S"", 'NOT', 'FAIR', 'ME', 'TOOo']"
EJ03,007,00003,3,['WHAT']
EJ02,009,00007,5,"['iM', 'NOT', 'GOING']"
EJ08,006,00011,17,"['EAST-SOUTH', 'GAME', 'HALF-GAME', 'CONS/STING', 'OF', 'AN', 'EAST', 'AND', 'SOUTH', 'ROLIND']"
EJ09,009,00007,10,['YETI']
EJ09,007,00007,3,['BUGS']
EJ09,006,00002,17,"['IVE', 'NEVER', 'BEEN', 'TURNED', 'DOWN', 'IN', 'MY', 'LIFE']"
EJ10,001,00008,7,"['\\BUT', ""THERE'S"", '""ANOTHER', '|', 'REASON', 'I\xe2\x80\x99', 'M', 'A', 'TTRACTED', 'TO', 'HER.\\']"
EJ01,005,00001,0,"['Chapter', '3', 'The', 'Prince\xe2\x80\x99s', 'Job']"
EJ06,003,00012,17,"['+', 'AND', 'WHAT', 'SHOULD', 'WE', 'DO', 'WITH', 'THE', 'CORPSE']"
EJ05,001,00001,11,"['The', 'name', 'of', 'this', 'revolution', '', 'the', 'School', 'Judgment', 'System']"
EJ06,005,00002,5,[]
EJ10,009,00009,20,"['I', ""DON'T"", 'WANT']"
EJ02,005,00009,5,"['|', 'DONT', 'THINK', 'HE', 'WAS', 'A', 'PART', 'OF', 'THIS', 'TOURNA-', 'MENT']"
EJ06,008,00011,4,"['|', 'HOW', 'LONG', 'DOES', 'FOOD', 'POISONING', 'TAKE', 'TO', 'MANI-', '\\', 'FEST']"
EJ02,002,00003,26,"['FINE', 'YOU', 'GO', 'FIRST', 'GRANDPA']"
EJ07,006,00013,8,['HUHZ']
EJ06,001,00005,33,[]
EJ06,002,00007,5,"[""LET'S"", 'PUT', 'THIS', 'IN', 'TODAY']"
EJ05,007,00008,30,"['(2)', 'Write', 'kanji', '(on', 'a', 'liner', 'sheet]', 'like', 'it', 'was', 'done', 'in', 'Higashide\xe2\x80\x99s', 'desk', 'in', 'the', 'third', 'floor', 'classroom']"
EJ05,006,00007,21,"['AS', 'you', 'ALL', 'EXPERIENCED', 'EARLIER', 'UOZUM', 'HERE', 'HAS', 'A', 'SOME-', 'WHAT', 'PECULIAR', '\xc2\xabLAIR']"
EJ05,004,00005,13,"['INDEED', 'I', 'CAN', 'SEE', 'THE', 'DEFENSE\xe2\x80\x99S', 'ASSERTIONS', 'HOWEVER']"
EJ03,003,00009,21,"['IN', 'THE', 'END', 'YOU', ""DION'T"", 'GO', 'OID', 'YOU', 'YOU', ""DION'T"", 'BIKE', 'TO', 'AKIBAL']"
EJ09,002,00009,3,[]
EJ03,002,00002,13,"['NEED', 'TO', 'COMPETE', 'AT', 'NATIONALS', 'SOI', 'CAN', 'FACE', 'OFF', 'AGAINST', 'HIM', 'AGAIN']"
EJ06,007,00007,12,"[""LET'S"", 'TURN', 'BACK', 'AND', 'RE-', 'GROUP']"
EJ10,003,00010,3,[]
EJ01,007,00009,0,"['NOW', 'NOW', 'DIP', 'YOU', 'SAY', '\xe2\x80\x9cORGUE""...7']"
EJ07,009,00010,11,"['I', 'PONT', 'KNOW', 'HOW', 'TO', 'LN', 'Ew']"
EJ07,003,00006,10,[]
EJ01,009,00007,5,"['OH', 'HEY', 'I', 'SEE', 'SOMEONE']"
EJ06,006,00005,27,['SWEAR']
EJ10,008,00001,1,"['#0', '07', 'oe', 'oe', 'GHOUL']"
EJ05,005,00007,15,"['AIRIN', 'KEY', 'CHAIN', 'ACCESSORY']"
EJ05,002,00002,5,"['BUT', 'WHY', 'DON\xe2\x80\x99T', 'TELL', 'ME', 'SHE', 'THREATENED', 'YOU']"
EJ02,004,00005,5,"['ILL', 'THINK', 'OF', 'SOME-', 'THING']"
EJ01,003,00003,25,"['OH', 'NO']"
EJ05,008,00010,8,"['NO', 'ONE', 'NO', 'MATTER', 'WHO', 'YOU', 'ARE', 'SHOULD', 'BE', 'CONVICTED', 'OF', 'A', 'CRIME', 'YOU', ""DIDN'T"", 'COMMIT']"
EJ09,004,00007,12,[]
EJ08,004,00005,2,"['THIS', ""YEAR'S"", 'INDIVIDUAL', 'DIVISION', 'COULD', 'BE', 'ROUGH']"
EJ01,006,00003,0,['IVt-KO']
EJ02,007,00006,8,"['This', 'isa', 'delicate', 'time', 'in', 'his', 'devel-', 'opment']"
EJ09,001,00005,24,"['HOW', 'FOOLISH-']"
EJ03,004,00012,0,"['L\xe2\x80\x99VE', 'BEEN', 'GOING', '70', 'AKIBA', 'EVERY', 'W', 'EEK', 'oe']"
EJ10,005,00005,5,[]
EJ04,002,00003,15,"['WELL', ""I'M"", 'SOING', 'TO', 'TRY', '/']"
EJ08,002,00005,19,[]
EJ04,007,00005,5,"['MAYBE', 'IT', 'NEEDS', 'TO', 'BE', 'ROUND']"
EJ01,001,00009,2,['VSH']
EJ03,007,00003,4,['ALI']
EJ02,009,00007,6,"['octopus', 'batter', 'balls']"
EJ08,006,00011,2,['TOO']
EJ09,009,00007,11,"[""YOU'LL"", 'BE', 'FINE', 'NOW']"
EJ09,007,00007,4,"[""CAN'T""]"
EJ09,006,00002,18,"['NOT', 'A', 'LIE', 'SINCE', ""HE'S"", 'NEVER', 'CON-', 'FESSED', 'HIS', 'LOVE', 'TO', 'ANYONE']"
EJ10,001,00008,8,"[""SHE'S"", 'READING', 'SEN', 'TAKATSUKI', 'AN', 'AUTHOR', 'I', 'ADMIRE']"
EJ01,005,00002,0,"['10:40', 'A.M', 'THE', 'DAY', 'AFTER']"
EJ06,003,00012,18,"['THEYADIT', 'BRING', 'HI', 'THIS', 'cake']"
EJ05,001,00001,2,[]
EJ06,005,00002,6,"['GUESS', 'WE', ""WON'T"", 'REACH', 'THE', 'THIRD', 'FLOOR', 'TODAY']"
EJ10,009,00009,21,"['STRUGGLES', 'OUT', 'OF', 'THE', 'EGG']"
EJ02,005,00009,6,"['READ', '\xe2\x80\x98THIS', 'WAY']"
EJ06,008,00011,5,"['DEPENDS', 'ON', 'THI', 'TYPE']"
EJ02,002,00003,27,[]
EJ07,006,00013,9,['SAITAMA']
EJ06,002,00007,6,"[""I'S"", 'A', 'DELICACY', ""ISN'T"", 'IT']"
EJ06,001,00005,34,"['WE', 'COULD', 'USE', 'THE', 'MONEY', 'TO', 'BUY', 'CHEAP', 'GEAR']"
EJ05,007,00008,31,"['wld', 'MINUTES', '32', 'SECONDS']"
EJ05,006,00007,22,['HEY']
EJ05,004,00005,14,"['WHY', 'VID', 'THE', 'ACCUSED', 'CARRY', 'OUT', 'SUCH', 'A', 'COMPLEX', 'ACTION']"
EJ09,002,00009,4,[]
EJ03,003,00009,22,[]
EJ10,003,00010,4,[]
EJ03,002,00002,14,"['DAGE', 'CLLIB', 'APPLICATION', 'CLASS', 'YEAR', '&', 'NUMBER', 'NAME', 'IMAIZUM/', 'EXTRACURRICULAR', 'CLUB', 'BICYCLE', 'RACING', 'CLUB']"
EJ06,007,00007,2,['(6Queak)']
EJ01,007,00009,1,['ATTACK']
EJ07,009,00010,12,"['I', 'ALWAYS', 'ENP', 'UP', 'LOSING']"
EJ07,003,00006,11,[]
EJ01,009,00007,6,['BYONG']
EJ06,006,00005,28,"[""DON'T"", 'NEED', 'IT']"
EJ10,008,00001,2,"['NICE', 'TO', 'MEET', 'YOU', 'KANEKI', 'WAS', 'IT2']"
EJ02,004,00005,6,"['YOU', 'JUST', 'TRY', 'TO', 'STAY', 'CALM']"
EJ05,005,00007,16,"['BUT', 'I', ""CAN'T"", 'SEE', 'HOW', 'SOMEONE', 'COULD', 'TIME', 'THESE', 'SHOTS', 'SO', 'PRECISELY', 'FOR', 'WHEN', 'SHE', 'WAS', 'TAKING', 'OUT', 'HER', '\\', 'SHOES', '/']"
EJ05,002,00002,6,"['SORRY', ""IT'S"", 'JUST', 'THAT']"
EJ01,003,00003,26,"['I', 'HAP', 'FORGOTTEN', 'ABOLIT', 'THEM']"
EJ05,008,00010,9,"['THAT\xe2\x80\x99S', 'WHAT', 'CLASSROOM', 'ARBITRATION', 'IS', 'FOR']"
EJ09,004,00007,13,"['INTENSE', '\xc2\xa9', 'AURA', 'IS', 'EMANATING', 'FROM']"
EJ01,006,00003,1,"['HAVE', 'A', 'TRIP']"
EJ08,004,00005,3,['HUH']
EJ02,007,00006,9,"['Should', 'I', 'be', 'gentle', 'with', 'hirn']"
EJ09,001,00005,25,"['ROMANTIC', 'GOSsIF']"
EJ03,004,00012,1,"['oe', 'SINCE', 'I', 'WAS', 'IN', 'THIRD', 'GRADE', '']"
EJ10,005,00005,6,[]
EJ04,002,00003,16,"['HOURS', 'LATER']"
EJ08,002,00005,2,"['S', '=', '5', 'S', 'S', 'S', '=', 'S', 'S']"
EJ04,007,00005,6,"['SOME-', 'THING', 'ROUND', 'LIKE', 'AN', 'EGG...7']"
EJ01,001,00009,20,[]
EJ03,007,00003,5,"['WHAT', 'THE', 'ee', 't']"
EJ02,009,00007,7,"[""I'M"", 'KINDA', 'HUNGRY', 'MAYBE', ""I'LL"", 'GET', 'SOME', 'RAMEN']"
EJ08,006,00011,3,"['HERE', 'ARE', 'OUR', 'RULES']"
EJ09,009,00007,12,['OKAY']
EJ09,007,00007,5,"['_.-BTAND', 'BUGS']"
EJ09,006,00002,19,['YES']
EJ10,001,00008,9,"['AND', ""SHE'S"", 'READING', 'THE', 'SAME', 'BOOK', 'I', 'AM']"
EJ01,005,00002,1,"['mw', 'ASTR', 'DECIDED', 'TO', 'BECOME', 'THE', 'PRINCE']"
EJ06,003,00012,19,"['WE', ""CAN'T"", 'GO', 'BACK', 'TO', 'THE', 'TOWN', 'NOW']"
EJ05,001,00001,3,[]
EJ10,009,00009,22,"['', 'AIDE']"
EJ06,008,00011,6,"['AT', 'FIRST', 'I', ""DION'T"", 'THINK', 'IT', 'HAD', 'ANY', 'FLAVOR', 'BUT']"
EJ02,005,00009,7,"['BUT', 'IF', 'HE', 'CAN', 'COMMENT', 'ON', 'A', 'GAME', 'HE', 'MUST', 'KNOW', 'SOMETHING', 'ABOUT', 'GO']"
EJ06,005,00002,7,"['WE', ""AREN'T"", 'MAKING', 'GOOD', 'TIME']"
EJ07,007,00001,0,[]
EJ02,002,00003,3,"['OH', ""IT'S"", 'LIKE', 'A', 'HANDICAP']"
EJ06,001,00005,35,"['GET', 'FOOD', 'POTIONS', 'AND', 'COMMOD-', 'ITIES']"
EJ06,002,00007,7,"[""DON'T"", 'MIND']"
EJ05,007,00008,32,"['YOUR', 'TIME\xe2\x80\x99S', 'GONE', 'UP', 'AGAIN']"
EJ05,006,00007,23,[]
EJ05,004,00005,15,['NOp']
EJ03,003,00009,23,"['_', 'OW', ""THERE'S"", 'THE', 'BELL', '|']"
EJ09,002,00009,5,"['NOW', 'WHAT', 'REQUEST', 'SHOULD', 'I', 'MAKE']"
EJ10,003,00010,5,[]
EJ06,007,00007,3,"['IGNORE', 'THEM', 'MAR-', 'CILLE', 'JUST', 'RUN', '{F']"
EJ03,002,00002,15,[]
EJ01,007,00009,2,"['oe', 'THE', 'ENEMY']"
EJ07,009,00010,13,"['HOW', 'CAN', 'I', 'KEEP', 'GOING', 'WHEN', 'I\xe2\x80\x99M', 'SO', 'WEAKZ']"
EJ07,003,00006,12,"['HEY', 'PONT', 'PLUSH']"
EJ01,009,00007,7,"['OBVIOUSLY', 'THERE', 'ARE', 'PEOPLE', 'HERE']"
EJ06,006,00005,29,"['I', ""DON'T"", 'MEDDLE', 'WITH', 'YOUR', 'COOKING', 'METHODS']"
EJ10,008,00001,3,"['WHY', 'ARE', 'YOU', 'GHOULS']"
EJ02,004,00005,7,"['OONT', '\\', 'TAKE', 'IT', 'SO', 'HARD', 'HIKARU', 'SHIRAKAWA', ""SENSEI'S"", 'JUST', 'TRYING', 'TO', '00', ""WHAT'S"", 'BEST', 'FOR', 'YOU']"
EJ05,005,00007,17,"['WHICH', 'LEADS', 'ME', 'TO', 'THINK', 'THESE', 'ARE', 'STILL', 'SHOTS', 'CAPTURED', 'FROM', 'VIDEO']"
EJ05,002,00002,7,"['SHE', 'SAID', ""SHE'D"", 'GIVE', 'ME', '100', 'YOKAI', 'GAME', 'MEDALS']"
EJ01,003,00003,3,"['PIERCED', 'THE', 'BEAM']"
EJ05,009,00001,0,"['IKEEP', 'OUT']"
EJ09,004,00007,14,"['ALL', 'RIGHTY', 'THEN', 'NEXT', 'PUZZLE']"
EJ01,006,00003,10,"['HEY', 'DON\xe2\x80\x99T', 'WIPE', 'SNOT', 'ON', 'YOUR', 'SLEEVE']"
EJ08,004,00005,4,"['SHE', 'HESI-', 'TATED', 'A', 'MOMENT', 'THERE']"
EJ02,007,00007,0,"['r', ""LET'S"", 'SEE', 'TWO', 'FOUR', 'SIX', 'TWELVE', 'IT\xe2\x80\x99S', 'EVEN']"
EJ09,001,00005,26,"['30', 'THEY', 'THINK', 'KAGUYA', 'AND', 'I', 'ARE', 'DATINGZ']"
EJ10,005,00005,7,[]
EJ03,004,00012,2,"['BUT', ""IT'S"", 'DEFINITELY', 'FASTER', 'GOING', 'TO', '-', 'AKIBA']"
EJ04,002,00003,17,"[""DIDN'T"", 'USE', 'IT', 'AT', 'ALL']"
EJ08,002,00005,20,"['IMPATIENT', '\\', 'MODERN', 'PLAYERS', 'GENERALLY', 'PLAY', 'HALF-', 'GAMES', 'CALLED', '""EAST-SOUTH', 'GAMES,\xe2\x80\x9d', 'OR', 'EVEN', 'QUARTER-', 'LENGTH', 'EAST', 'GAMES', '|']"
EJ04,007,00005,7,"['KLANMK', 'SX', 'ebay']"
EJ01,001,00009,21,"['A', 'FEW', 'HOURS', 'LATER']"
EJ03,007,00003,6,"['IT', 'FEELS', 'LIKE', 'I', 'COVERED', 'THAT', 'DISTANCE', 'INAS', 'FLASH.\xe2\x80\x99']"
EJ08,006,00011,4,"['RULES', 'HUH...7']"
EJ02,009,00007,8,"['BE', 'THERE', 'AT2', ""O'CLOCK""]"
EJ09,009,00007,13,"['BYE-', 'BYE', 'GENIUS', 'GIRL']"
EJ09,006,00002,2,"['HOW', 'DIP', 'I', 'GET', 'THAT', 'REPUTA-', 'TION']"
EJ10,001,00009,0,[]
EJ09,007,00007,6,"[""DOESN'T"", 'LIKE', 'BUGS']"
EJ01,005,00002,10,"['THE', 'FLOOR\xe2\x80\x99S', 'FLUFFY', 'EVERY-', ""THING'S"", 'SHINY']"
EJ06,003,00012,2,"['STILL', 'IS', 'THIS', 'OKAY']"
EJ05,001,00001,4,[]
EJ10,009,00009,23,"['TO', 'DIE']"
EJ06,008,00011,7,"['COMES', 'LATER']"
EJ06,005,00002,8,"[""It's"", 'BECAUSE', 'WE', 'SPENT', 'SO', 'MUCH', 'TIME', 'ROASTING', 'THAT', 'THING']"
EJ02,005,00009,8,"['|', 'DIONT', 'SEE', 'THE', 'BOARD', 'SO', '|', ""OON'T"", 'REALLY', 'l', 'KNOW']"
EJ07,007,00001,1,"['PUNCH', 'A', 'MYSTERIOUS', 'ATTACK']"
EJ06,001,00005,36,"['+', 'HIRE', 'NEW', 'MEM-', 'BERS']"
EJ02,002,00003,4,"['GRANDPA', 'ARE', 'YOU', 'REALLY', 'THAT', 'GOOD']"
EJ06,002,00007,8,"['YOUR', 'INTEREST', 'MAKES', 'ME', 'HAPPIER', 'THAN', 'ANYTHING', 'ELSE']"
EJ05,006,00007,24,"['DID', 'ANY', 'OF', 'YOU', 'KNOW', 'THAT', 'BEFORE']"
EJ05,007,00008,33,"['SOMEDAY', 'I\xe2\x80\x99M', 'GONNA', 'BRING', 'YOU', 'UP', 'ON', 'ILLEGAL', 'LABOR', 'PRACTICE', 'CHARGES', 'IN', 'A', 'CLASSROOM', 'ARBITRATION']"
EJ03,003,00009,24,"[""LET'S"", 'HEAD', 'BACK']"
EJ09,002,00009,6,"['---OR', 'MAKE', 'YOu', 'DRESS', 'UP', 'IN', 'WEIRD', 'COSTUMES']"
EJ05,004,00005,16,[]
EJ10,003,00010,6,"['THE', 'GHOUL', 'FEEDING', 'CASE', 'THAT', 'OCCURRED', 'ON', 'TAKADA', 'BUILDING', 'STREET']"
EJ06,007,00007,4,"[""THAT'S"", 'EASY', 'FOR', 'YOU', 'TO', 'SAY', 'LOOK']"
EJ01,007,00009,3,[]
EJ03,002,00002,16,['CASE']
EJ07,009,00010,2,"['YOu', 'TOLP', 'ME', 'TO', 'COME', 'BUT', 'You', 'DIDN\xe2\x80\x99T', 'SAY', 'RIGHT', 'AWAY']"
EJ07,003,00006,13,"['MA-', '$M', 'AAAAA']"
EJ01,009,00007,8,"['IT\xe2\x80\x99S', 'NOTA', 'PERSON', 'IT\xe2\x80\x99S', 'AN', 'ALIEN']"
EJ06,006,00005,3,"['you', ""CAN'T"", 'EAT', 'THAT', 'STUFF']"
EJ02,004,00005,8,"['ARE', 'THERE', 'ANY', 'OTHER', 'PLACES', 'TO', 'PLAY', 'GO', 'AROUND', 'HERE']"
EJ10,008,00001,4,"['NICE', 'TO', 'MEET', 'YOU', 'TOO)']"
EJ05,002,00002,8,"['AH', 'YOU', 'WERE', 'BRIBED']"
EJ05,005,00007,18,['HMM']
EJ01,003,00003,4,"['+e', 'AND', 'DESTROYED', 'THAT', 'HUGE', 'BEAST', 'IN', 'ONE', 'GO', 'WHAT', 'IS', 'THAT']"
EJ09,004,00007,15,"['X*', 'HIDE', 'THE', 'LEFT', 'SIDE', 'OF', 'THIS', 'PAGE', 'TO', 'PARTICIPATE', 'IN', 'THE', 'BRAINTEASER', 'PROCEED', 'WITH', 'CAUTION', 'AS', 'THE', 'QUALITY', 'OF', 'THESE', 'PUZZLES', 'IS', 'NOT', 'VERY', 'HIGH', '~_']"
EJ01,006,00003,11,"['ATTITUDE', 'BEARING', 'KNOWLEDGE', 'EVEN', 'STRENGTH']"
EJ05,009,00001,1,"['rata)', '/', 'BEWARE', 'OF', 'THE', 'MAGICAL', 'POWDER']"
